year,exporter_iso_code_3,importer_iso_code_3,product_category_code,money,mass
2020,PER,MEX,850310,1263.15,1143.38
2020,PER,MEX,940410,2740.78,938.75
2020,PER,MYS,220110,84.65,1423.09
2020,PER,MYS,610610,94.2,31.3
2020,PER,MYS,620110,420.3,202.84
2020,PER,NGA,10410,95.22,2446.4
2020,PER,NGA,270510,358.24,7024.78
2020,PER,NGA,520110,9170.93,5218.66
2020,PER,NGA,870210,182.99,97.59
2020,PER,NGA,940410,91.81,43.88
2020,PER,NLD,10210,1421.03,42992.74
2020,PER,NLD,270310,857.73,17055.51
2020,PER,NLD,620310,1700.99,744.58
2020,PER,NLD,730510,916.08,462.23
2020,PER,NLD,940410,383.6,317.3
2020,PER,PAK,100310,370.56,14094.45
2020,PER,PAK,220110,42.16,920.74
2020,PER,PAK,270310,188.74,7455.28
2020,PER,PAK,270510,296.32,10698.02
2020,PER,PAK,730410,466.1,430.73
2020,PER,POL,270510,1017.33,33375.02
2020,PER,POL,840610,6305.63,3522.69
2020,PER,POL,870210,214.86,100.27
2020,PER,RUS,90310,358.32,11116.78
2020,PER,RUS,270510,1782.79,33930.01
2020,PER,RUS,440210,821.36,544.86
2020,PER,RUS,520110,70447.21,40442.58
2020,PER,RUS,610610,337.66,287.22
2020,PER,RUS,720110,1047.5,322.3
2020,PER,RUS,730510,1152.35,368.65
2020,PER,RUS,940110,3868.16,1301.67
2020,PER,SAU,620110,1097.52,817.83
2020,PER,SAU,620510,796.58,323.35
2020,PER,SAU,730510,389.43,168.49
2020,PER,SAU,840610,2146.31,1164.03
2020,PER,SWE,10410,426.78,14103.83
2020,PER,SWE,440210,436.49,237.66
2020,PER,SWE,940110,5778.4,4834.53
2020,PER,TUR,10510,53251.53,2731807.75
2020,PER,TUR,270210,454.12,20512.24
2020,PER,TUR,440210,721.24,460.51
2020,PER,TUR,620110,347.33,328.9
2020,PER,URY,10410,76.08,1836.25
2020,PER,URY,220110,42.81,1365.28
2020,PER,URY,270210,370.62,8340.6
2020,PER,URY,610610,366.65,240.8
2020,PER,URY,730410,494.43,297.91
2020,PER,USA,10210,140088.31,3794236.51
2020,PER,USA,10410,11553.82,203238.06
2020,PER,USA,10510,2178709.23,63777566.82
2020,PER,USA,90310,18967.39,547098.47
2020,PER,USA,100310,28446.02,742430.8
2020,PER,USA,220110,22224.01,784940.58
2020,PER,USA,270210,73650.46,1225322.83
2020,PER,USA,270310,35308.05,568355.96
2020,PER,USA,270510,48209.71,1824548.24
2020,PER,USA,440210,64084.81,35286.6
2020,PER,USA,520110,2499342.47,1617934.06
2020,PER,USA,610610,30420.8,17914.5
2020,PER,USA,620110,46446.82,30233.23
2020,PER,USA,620310,481516.26,249581.43
2020,PER,USA,620510,171789.81,133420.01
2020,PER,USA,640310,283446.76,367088.39
2020,PER,USA,730410,183719.12,91401.62
2020,PER,USA,730510,16324.78,18365.49
2020,PER,USA,840610,417281.17,207300.69
2020,PER,USA,850310,26566.2,10265.93
2020,PER,USA,940410,21368.49,17599.05
2020,PER,VNM,720110,495.49,212.5
2020,PER,ZAF,220110,104.55,3447.93
2020,PER,ZAF,520110,6736.73,1986.2
2020,PER,ZAF,730410,936.1,1312.4
2020,POL,ARE,220210,1091.17,28907.02
2020,POL,ARE,270610,1607.45,23991.84
2020,POL,ARE,520410,9988.09,5002.84
2020,POL,ARE,520610,2082.86,675.96
2020,POL,ARE,610310,982.37,1070.33
2020,POL,ARE,730310,4096.93,2034.81
2020,POL,ARE,730510,1728.52,1357.39
2020,POL,ARE,730610,37556.65,14383.38
2020,POL,ARE,840110,2765.64,1735.54
2020,POL,ARE,850310,10693.74,4002.6
2020,POL,ARE,900510,1297.88,429.65
2020,POL,ARE,940110,5441.63,4217.09
2020,POL,ARG,260310,3113.82,91812.71
2020,POL,ARG,390610,442.04,254.45
2020,POL,ARG,440510,622.77,295.32
2020,POL,ARG,640610,544.79,125.9
2020,POL,ARG,730310,3569.99,2647.76
2020,POL,ARG,730510,969.3,525.72
2020,POL,ARG,730610,13117.44,11340.37
2020,POL,ARG,850310,5578.7,2305.06
2020,POL,ARG,940310,860.77,851.19
2020,POL,AUS,10110,6587.15,98800.33
2020,POL,AUS,220210,1650.35,56062.52
2020,POL,AUS,260310,7504.8,258770.92
2020,POL,AUS,390310,74283.65,21830.92
2020,POL,AUS,390610,1834.77,1023.16
2020,POL,AUS,440110,9618.29,7096.45
2020,POL,AUS,520610,11976.15,4334.4
2020,POL,AUS,620510,17984.32,8153.33
2020,POL,AUS,640610,3513.98,2051.94
2020,POL,AUS,720510,4028.06,1773.35
2020,POL,AUS,730610,27296.88,16980.9
2020,POL,AUS,840410,1275.42,960.34
2020,POL,AUS,840510,4176.76,3390.95
2020,POL,AUS,850310,13517.92,12442.65
2020,POL,AUS,900510,2892.26,1921.5
2020,POL,AUS,940110,13630.6,10311.79
2020,POL,AUS,940310,2771.82,3422.3
2020,POL,BGD,520110,655.66,247.23
2020,POL,BGD,520610,2695.85,971.76
2020,POL,BGD,730310,2235.05,872.86
2020,POL,BRA,10110,3288.34,92689.77
2020,POL,BRA,100310,229794.83,3966070.08
2020,POL,BRA,260310,6745.08,225625.56
2020,POL,BRA,270610,2832.33,103462.8
2020,POL,BRA,390310,33029.58,21577.46
2020,POL,BRA,390610,1973.45,1091.02
2020,POL,BRA,440110,10652.52,6429.92
2020,POL,BRA,440510,2479.09,1443.32
2020,POL,BRA,620510,17267.57,11590.75
2020,POL,BRA,640610,2334.38,1889.68
2020,POL,BRA,730310,10396.6,6806.79
2020,POL,BRA,730610,46081.41,45937.65
2020,POL,BRA,840410,4021.22,1985.81
2020,POL,BRA,870610,1637.64,1151.12
2020,POL,BRA,900510,7962.47,3612.4
2020,POL,BRA,940110,29903.7,11623.28
2020,POL,CAN,100310,969194.37,9682733.6
2020,POL,CAN,220210,6853.34,143845.03
2020,POL,CAN,260310,8624.2,132618.11
2020,POL,CAN,270610,24783.8,681428.55
2020,POL,CAN,390310,23704.44,24688.86
2020,POL,CAN,390610,4960.48,2571.46
2020,POL,CAN,440110,15700.5,17632.1
2020,POL,CAN,440510,1700.34,556.15
2020,POL,CAN,520110,6295.29,3103.67
2020,POL,CAN,520410,93056.45,56601.89
2020,POL,CAN,520610,22416.47,13270.79
2020,POL,CAN,620510,23953.28,14720.77
2020,POL,CAN,640610,5787.53,1655.68
2020,POL,CAN,720510,4358.69,1938.13
2020,POL,CAN,730310,13795.12,10418.94
2020,POL,CAN,730510,7377.94,2184.2
2020,POL,CAN,730610,78220.61,44093.11
2020,POL,CAN,840410,5102.77,2046.71
2020,POL,CAN,840510,4544.52,1442.77
2020,POL,CAN,850310,25903.45,14300.37
2020,POL,CAN,870610,2985.73,1269.64
2020,POL,CAN,940310,10327.32,4228.83
2020,POL,CHL,440510,563.78,353.93
2020,POL,CHL,520110,637.41,460.54
2020,POL,CHL,520610,2420.17,1228.18
2020,POL,CHL,850310,2227.22,1891.79
2020,POL,CHL,940510,648.32,391.11
2020,POL,CHN,10110,77611.89,2757090.39
2020,POL,CHN,10410,50698.47,1437751.79
2020,POL,CHN,100210,628932.9,14470232.59
2020,POL,CHN,100310,1792310.93,42363046.0
2020,POL,CHN,220210,39652.74,1759651.53
2020,POL,CHN,260310,174273.01,2883979.5
2020,POL,CHN,270310,3523494.86,89963909.02
2020,POL,CHN,270610,46704.08,2854042.02
2020,POL,CHN,390310,113854.99,73662.48
2020,POL,CHN,390610,21460.93,14316.92
2020,POL,CHN,440110,84093.85,65670.48
2020,POL,CHN,440510,55695.89,27367.77
2020,POL,CHN,520410,164156.39,108975.06
2020,POL,CHN,620510,261473.68,241371.04
2020,POL,CHN,640610,26779.01,15037.95
2020,POL,CHN,720510,19493.19,9879.16
2020,POL,CHN,730310,124583.99,44944.9
2020,POL,CHN,730510,19542.14,13509.12
2020,POL,CHN,730610,1272127.11,1743592.26
2020,POL,CHN,840410,51375.9,32141.9
2020,POL,CHN,870610,28563.04,13160.75
2020,POL,CHN,900510,53338.51,50041.96
2020,POL,CHN,940310,48809.21,31794.47
2020,POL,CHN,940510,63709.84,38720.18
2020,POL,COL,10410,883.07,16146.91
2020,POL,COL,260310,878.72,32138.37
2020,POL,COL,270310,11528.97,197665.26
2020,POL,COL,520110,831.29,849.48
2020,POL,COL,730510,315.25,124.29
2020,POL,COL,840110,646.99,191.93
2020,POL,DEU,10110,70689.82,1145212.2
2020,POL,DEU,10410,52427.05,673415.84
2020,POL,DEU,100210,398805.04,5686221.43
2020,POL,DEU,100310,8027798.13,103175406.08
2020,POL,DEU,220210,41767.63,1043623.71
2020,POL,DEU,260310,105100.54,2246204.63
2020,POL,DEU,270610,46990.24,1493454.03
2020,POL,DEU,390310,370000.39,241236.68
2020,POL,DEU,390610,24559.35,8640.03
2020,POL,DEU,440110,230535.5,152774.8
2020,POL,DEU,520110,64949.17,23851.45
2020,POL,DEU,520410,143087.27,131167.05
2020,POL,DEU,520610,172037.46,117100.89
2020,POL,DEU,610310,24582.1,17645.31
2020,POL,DEU,620510,290978.46,136015.97
2020,POL,DEU,640610,64126.13,36161.75
2020,POL,DEU,720510,34778.21,14708.16
2020,POL,DEU,730310,68900.52,18208.79
2020,POL,DEU,730510,49826.18,33012.47
2020,POL,DEU,730610,1242825.12,676484.9
2020,POL,DEU,840110,95460.63,49045.75
2020,POL,DEU,840410,25919.44,15401.98
2020,POL,DEU,840510,38549.74,33933.99
2020,POL,DEU,850310,192872.63,140729.03
2020,POL,DEU,870610,13118.45,4363.22
2020,POL,DEU,900510,22874.93,13901.35
2020,POL,DEU,940110,122233.55,38994.63
2020,POL,DEU,940510,113743.96,67231.39
2020,POL,ECU,270310,7875.82,214087.97
2020,POL,ECU,610310,481.77,202.98
2020,POL,ECU,620510,1654.32,1026.93
2020,POL,ECU,940310,532.69,180.47
2020,POL,EGY,10110,3858.1,183193.26
2020,POL,EGY,100210,19660.56,468416.19
2020,POL,EGY,260310,5245.72,127811.37
2020,POL,EGY,270310,80554.74,1649688.8
2020,POL,EGY,270610,2725.17,54618.27
2020,POL,EGY,390610,1130.99,641.99
2020,POL,EGY,610310,1768.07,732.96
2020,POL,EGY,730310,5872.99,1621.73
2020,POL,EGY,840510,1565.44,994.94
2020,POL,EGY,850310,3866.97,2533.1
2020,POL,EGY,940310,3448.13,1775.28
2020,POL,ESP,10110,25054.66,527831.81
2020,POL,ESP,10410,14377.47,526821.0
2020,POL,ESP,100210,244524.49,12459683.21
2020,POL,ESP,100310,2192479.8,75306033.34
2020,POL,ESP,220210,9686.17,291175.09
2020,POL,ESP,260310,28830.92,658513.22
2020,POL,ESP,270310,455987.97,12418403.98
2020,POL,ESP,270610,19096.81,685799.03
2020,POL,ESP,390610,5476.12,5335.69
2020,POL,ESP,440110,40390.06,11111.74
2020,POL,ESP,520110,23463.29,10670.1
2020,POL,ESP,520410,130045.92,83143.21
2020,POL,ESP,520610,38078.02,24287.94
2020,POL,ESP,610310,12345.63,6982.88
2020,POL,ESP,620510,105626.91,62856.58
2020,POL,ESP,640610,11380.57,3675.57
2020,POL,ESP,720510,9812.46,6797.66
2020,POL,ESP,730310,30324.3,9573.96
2020,POL,ESP,730510,8406.6,3438.36
2020,POL,ESP,840110,7393.27,4090.07
2020,POL,ESP,840410,2570.82,1304.97
2020,POL,ESP,840510,10455.0,6469.14
2020,POL,ESP,850310,79433.05,35957.91
2020,POL,ESP,900510,31664.91,24947.99
2020,POL,ESP,940310,49210.75,32688.94
2020,POL,ESP,940510,15588.47,9288.64
2020,POL,ETH,220210,282.21,10574.92
2020,POL,FRA,10110,80500.17,2670530.29
2020,POL,FRA,10410,42328.62,791487.94
2020,POL,FRA,100210,812145.29,16453728.84
2020,POL,FRA,100310,4505964.55,108771305.51
2020,POL,FRA,220210,26006.47,349036.74
2020,POL,FRA,260310,101936.38,2006199.8
2020,POL,FRA,270310,1313974.18,29738157.03
2020,POL,FRA,270610,60536.53,1947542.94
2020,POL,FRA,390310,141789.98,85161.51
2020,POL,FRA,390610,22714.28,19976.08
2020,POL,FRA,440110,31686.02,22441.36
2020,POL,FRA,440510,15850.02,11525.35
2020,POL,FRA,520110,30753.56,19449.13
2020,POL,FRA,520410,372243.87,174329.51
2020,POL,FRA,520610,89668.3,47273.57
2020,POL,FRA,610310,23734.2,8310.6
2020,POL,FRA,640610,23003.9,10036.85
2020,POL,FRA,720510,59624.22,55612.92
2020,POL,FRA,730310,36849.22,19039.07
2020,POL,FRA,730510,27064.56,31035.98
2020,POL,FRA,730610,763034.92,397273.09
2020,POL,FRA,840110,35795.17,20649.59
2020,POL,FRA,840410,16282.64,6173.51
2020,POL,FRA,840510,17837.06,10066.39
2020,POL,FRA,850310,49280.73,38689.41
2020,POL,FRA,870610,9291.22,2506.99
2020,POL,FRA,940510,22365.66,24025.84
2020,POL,GBR,10110,77972.44,1723405.99
2020,POL,GBR,10410,94336.12,2000497.65
2020,POL,GBR,100210,118758.54,2898494.42
2020,POL,GBR,100310,1180914.37,27405193.01
2020,POL,GBR,220210,17362.73,381281.06
2020,POL,GBR,260310,44986.65,1257521.04
2020,POL,GBR,270310,845754.36,28822459.62
2020,POL,GBR,270610,78801.26,1759865.68
2020,POL,GBR,390310,198695.23,74149.69
2020,POL,GBR,390610,13177.56,8633.36
2020,POL,GBR,440110,112607.89,43804.47
2020,POL,GBR,440510,19415.34,5715.41
2020,POL,GBR,520110,24169.57,12116.02
2020,POL,GBR,520410,218193.38,151906.98
2020,POL,GBR,520610,46771.17,37682.78
2020,POL,GBR,610310,57893.84,41716.45
2020,POL,GBR,620510,207834.11,135108.57
2020,POL,GBR,640610,22147.03,14531.3
2020,POL,GBR,720510,34331.08,8652.18
2020,POL,GBR,730310,88278.97,48679.94
2020,POL,GBR,730610,465778.23,193963.55
2020,POL,GBR,840110,17514.65,17090.09
2020,POL,GBR,840410,23508.73,18159.47
2020,POL,GBR,870610,18354.94,6964.43
2020,POL,GBR,900510,42816.6,50371.86
2020,POL,GBR,940110,62851.28,55303.84
2020,POL,GBR,940310,17045.82,7965.21
2020,POL,GHA,270610,502.96,10997.92
2020,POL,GHA,440110,565.71,347.77
2020,POL,GHA,610310,140.65,57.7
2020,POL,GHA,620510,2099.83,1539.99
2020,POL,GHA,840110,241.94,109.95
2020,POL,GHA,840410,80.1,55.23
2020,POL,IDN,10110,4703.23,91825.89
2020,POL,IDN,100310,264728.2,5344049.38
2020,POL,IDN,270310,73618.18,2170587.34
2020,POL,IDN,390610,2200.36,1053.73
2020,POL,IDN,440510,1456.39,1014.5
2020,POL,IDN,520610,6494.27,2175.34
2020,POL,IDN,640610,2679.02,3028.09
2020,POL,IDN,720510,4576.47,2462.35
2020,POL,IDN,730510,4635.32,3859.1
2020,POL,IDN,730610,98307.88,48105.64
2020,POL,IDN,840510,1200.75,773.4
2020,POL,IDN,870610,1893.49,1394.45
2020,POL,IDN,940310,2807.65,1844.37
2020,POL,IDN,940510,1783.96,1310.51
2020,POL,IND,10110,4332.37,61367.46
2020,POL,IND,10410,6709.22,114344.83
2020,POL,IND,100210,48239.91,785526.12
2020,POL,IND,100310,369903.54,7668345.93
2020,POL,IND,220210,5346.76,116011.97
2020,POL,IND,260310,14922.52,227804.19
2020,POL,IND,270310,163102.12,3708419.06
2020,POL,IND,270610,5152.73,345811.9
2020,POL,IND,390310,10886.08,6027.29
2020,POL,IND,440510,3790.04,1594.88
2020,POL,IND,520110,3152.74,1615.48
2020,POL,IND,520410,125777.05,78739.23
2020,POL,IND,520610,10937.82,5391.76
2020,POL,IND,610310,3984.85,1835.81
2020,POL,IND,620510,17998.57,5271.33
2020,POL,IND,640610,3338.17,2481.55
2020,POL,IND,720510,3104.43,1605.52
2020,POL,IND,730310,13798.48,6765.53
2020,POL,IND,730510,3201.84,2962.25
2020,POL,IND,730610,363685.71,179980.48
2020,POL,IND,840110,14512.02,8324.72
2020,POL,IND,840410,1335.76,523.7
2020,POL,IND,840510,4164.06,1704.21
2020,POL,IND,850310,9236.68,3528.82
2020,POL,IND,870610,3113.23,2905.75
2020,POL,IND,940110,13707.26,7365.08
2020,POL,IND,940310,11436.56,8534.64
2020,POL,IND,940510,6615.54,3173.14
2020,POL,ISR,220210,2689.32,73847.84
2020,POL,ISR,270610,3052.48,116789.03
2020,POL,ISR,520110,2024.18,2100.04
2020,POL,ISR,520610,7308.27,3648.99
2020,POL,ISR,730510,3203.35,2058.06
2020,POL,ISR,840510,1417.22,1354.08
2020,POL,ISR,850310,8325.26,4390.46
2020,POL,ISR,900510,3073.11,1216.38
2020,POL,ISR,940110,6523.78,3724.18
2020,POL,ITA,10110,27134.63,804742.28
2020,POL,ITA,10410,34682.1,714789.55
2020,POL,ITA,100210,351023.53,3305191.42
2020,POL,ITA,220210,23067.95,299005.64
2020,POL,ITA,260310,64550.14,2941338.46
2020,POL,ITA,270310,553486.68,21071812.36
2020,POL,ITA,270610,52662.34,771398.4
2020,POL,ITA,390310,179109.56,87081.9
2020,POL,ITA,390610,9527.41,6784.35
2020,POL,ITA,440510,15263.84,4916.43
2020,POL,ITA,520610,67812.29,30161.33
2020,POL,ITA,610310,28478.93,18671.77
2020,POL,ITA,640610,8903.05,5762.94
2020,POL,ITA,720510,19867.74,18396.17
2020,POL,ITA,730310,44604.52,19089.38
2020,POL,ITA,730610,737532.83,450157.92
2020,POL,ITA,840410,13974.73,8950.05
2020,POL,ITA,840510,14125.43,8169.93
2020,POL,ITA,850310,88898.89,62269.07
2020,POL,ITA,870610,25437.28,19624.76
2020,POL,ITA,900510,39580.43,19431.5
2020,POL,ITA,940110,41028.07,34181.29
2020,POL,ITA,940310,29151.87,18506.88
2020,POL,ITA,940510,20021.43,11677.81
2020,POL,JPN,10110,16775.4,370301.8
2020,POL,JPN,10410,17417.24,369340.75
2020,POL,JPN,100210,228222.45,3309631.49
2020,POL,JPN,100310,921999.22,15388512.66
2020,POL,JPN,220210,15257.58,380464.15
2020,POL,JPN,270310,1006446.68,31095395.13
2020,POL,JPN,270610,25017.05,752165.64
2020,POL,JPN,390310,120402.54,85786.08
2020,POL,JPN,390610,15241.91,11234.4
2020,POL,JPN,440110,30165.6,22350.2
2020,POL,JPN,520110,14738.88,6609.84
2020,POL,JPN,520410,111109.63,74653.65
2020,POL,JPN,520610,38958.71,23143.33
2020,POL,JPN,610310,15709.15,12722.39
2020,POL,JPN,620510,96603.27,51705.01
2020,POL,JPN,720510,11657.37,4193.17
2020,POL,JPN,730310,16055.57,8497.95
2020,POL,JPN,730510,8469.89,6959.28
2020,POL,JPN,730610,236640.05,217778.53
2020,POL,JPN,840110,15575.21,4978.59
2020,POL,JPN,840410,10628.07,6343.64
2020,POL,JPN,840510,5617.63,4795.88
2020,POL,JPN,850310,102292.03,46357.21
2020,POL,JPN,900510,6438.93,2456.59
2020,POL,JPN,940110,32253.67,15262.24
2020,POL,JPN,940310,18018.22,10636.21
2020,POL,JPN,940510,15743.47,6438.16
2020,POL,KEN,270610,375.72,5475.6
2020,POL,KEN,440110,998.22,575.96
2020,POL,KEN,440510,297.63,201.26
2020,POL,KEN,520610,584.83,299.87
2020,POL,KEN,610310,223.32,118.88
2020,POL,KEN,940310,488.75,284.56
2020,POL,KOR,10110,12260.3,413401.15
2020,POL,KOR,10410,4234.8,100183.76
2020,POL,KOR,100310,684564.19,18760621.31
2020,POL,KOR,220210,4716.79,176411.47
2020,POL,KOR,260310,12113.54,183036.64
2020,POL,KOR,270610,11009.99,280688.14
2020,POL,KOR,390610,2672.39,1751.99
2020,POL,KOR,440110,6376.16,3270.85
2020,POL,KOR,440510,1784.92,826.64
2020,POL,KOR,520610,18646.06,19046.92
2020,POL,KOR,620510,24075.52,10249.9
2020,POL,KOR,640610,6877.29,5507.44
2020,POL,KOR,730310,12870.4,5338.25
2020,POL,KOR,730510,1804.3,1588.61
2020,POL,KOR,840410,2624.68,1549.93
2020,POL,KOR,840510,3110.34,1925.9
2020,POL,KOR,850310,27118.79,26083.83
2020,POL,KOR,870610,1583.03,745.78
2020,POL,KOR,900510,8423.92,4321.4
2020,POL,KOR,940310,7038.31,6319.11
2020,POL,LKA,100210,1070.68,33710.71
2020,POL,LKA,720510,212.54,92.71
2020,POL,LKA,840410,91.58,71.9
2020,POL,LKA,840510,85.71,64.3
2020,POL,MAR,10410,1462.59,46155.86
2020,POL,MAR,520110,516.01,252.88
2020,POL,MAR,730310,590.41,422.47
2020,POL,MAR,730610,9586.39,5160.15
2020,POL,MAR,870610,420.0,341.69
2020,POL,MAR,940110,2103.42,1105.79
2020,POL,MEX,100310,263818.42,6037890.74
2020,POL,MEX,220210,1317.29,39334.58
2020,POL,MEX,270610,3291.89,75968.29
2020,POL,MEX,390310,31076.98,26418.81
2020,POL,MEX,390610,1327.79,560.11
2020,POL,MEX,440110,4308.59,3725.92
2020,POL,MEX,520610,9928.43,4173.21
2020,POL,MEX,610310,3340.57,1322.92
2020,POL,MEX,720510,1455.0,466.73
2020,POL,MEX,840110,4651.96,2633.54
2020,POL,MEX,840510,979.87,547.46
2020,POL,MEX,850310,6430.13,3193.92
2020,POL,MEX,900510,4914.77,1781.06
2020,POL,MEX,940310,1651.86,692.02
2020,POL,MYS,10110,2465.49,84640.07
2020,POL,MYS,10410,1818.8,51784.89
2020,POL,MYS,390610,1048.94,552.32
2020,POL,MYS,640610,1333.73,401.36
2020,POL,MYS,720510,713.3,572.07
2020,POL,MYS,840510,1172.02,658.37
2020,POL,NGA,390610,1307.23,1285.11
2020,POL,NGA,440110,3522.58,1420.55
2020,POL,NGA,520110,1454.19,1077.26
2020,POL,NGA,520610,4550.04,3485.89
2020,POL,NGA,720510,1661.12,1653.72
2020,POL,NGA,730610,51875.07,45273.94
2020,POL,NGA,850310,4713.75,2479.13
2020,POL,NGA,870610,1213.5,695.87
2020,POL,NGA,940110,6315.05,4180.7
2020,POL,NGA,940510,792.0,746.95
2020,POL,NLD,10110,27728.92,518073.4
2020,POL,NLD,100210,300672.9,5162898.11
2020,POL,NLD,100310,846567.42,28208629.86
2020,POL,NLD,220210,7966.57,94409.37
2020,POL,NLD,260310,34703.73,1494824.97
2020,POL,NLD,270310,234566.35,10330078.06
2020,POL,NLD,270610,22375.85,484101.01
2020,POL,NLD,390610,6360.47,3520.28
2020,POL,NLD,440110,10138.13,5348.48
2020,POL,NLD,520110,11902.08,6489.89
2020,POL,NLD,520410,43731.97,38287.69
2020,POL,NLD,520610,14197.42,9357.53
2020,POL,NLD,610310,4501.87,1271.43
2020,POL,NLD,620510,57964.39,52605.8
2020,POL,NLD,640610,6765.2,3108.59
2020,POL,NLD,720510,9938.41,4404.41
2020,POL,NLD,730310,13397.52,10040.89
2020,POL,NLD,730610,139836.28,75871.42
2020,POL,NLD,840110,9118.79,7085.6
2020,POL,NLD,840410,5252.4,2456.97
2020,POL,NLD,840510,8895.77,5209.24
2020,POL,NLD,850310,32031.6,15373.12
2020,POL,NLD,900510,17877.93,7875.8
2020,POL,NLD,940110,49788.35,32947.48
2020,POL,NLD,940310,7935.15,4678.95
2020,POL,NLD,940510,9442.23,4748.23
2020,POL,PAK,100310,89062.95,2673592.43
2020,POL,PAK,220210,530.29,21045.45
2020,POL,PAK,840410,268.5,105.12
2020,POL,PAK,940110,633.83,406.91
2020,POL,PER,220210,296.18,6149.68
2020,POL,PER,390310,4996.83,3915.84
2020,POL,PER,730310,658.97,632.86
2020,POL,PER,730510,576.57,474.65
2020,POL,PER,730610,8215.68,3226.89
2020,POL,PER,840410,223.77,137.76
2020,POL,PER,840510,574.81,441.42
2020,POL,RUS,10110,28957.62,1117830.72
2020,POL,RUS,10410,24140.76,519048.9
2020,POL,RUS,100210,133199.71,3490070.8
2020,POL,RUS,100310,2870710.85,57645016.75
2020,POL,RUS,220210,16032.08,616514.17
2020,POL,RUS,260310,47008.58,1303319.77
2020,POL,RUS,270310,662811.93,14059188.22
2020,POL,RUS,270610,25806.98,987609.69
2020,POL,RUS,390310,64893.72,23844.0
2020,POL,RUS,390610,2758.91,1302.73
2020,POL,RUS,520110,9113.58,3909.61
2020,POL,RUS,520410,277873.39,151614.95
2020,POL,RUS,520610,57693.89,34843.53
2020,POL,RUS,610310,15431.25,8748.06
2020,POL,RUS,620510,79044.54,48961.57
2020,POL,RUS,640610,20356.96,16168.82
2020,POL,RUS,730510,14326.99,5125.48
2020,POL,RUS,730610,295157.84,119760.03
2020,POL,RUS,840110,25974.77,15309.7
2020,POL,RUS,840410,12553.02,5019.76
2020,POL,RUS,840510,9462.28,13357.01
2020,POL,RUS,850310,76102.82,33787.24
2020,POL,RUS,870610,4568.52,3154.83
2020,POL,RUS,900510,11268.84,4876.72
2020,POL,RUS,940110,43081.45,16224.14
2020,POL,RUS,940310,36224.16,27602.61
2020,POL,SAU,10410,3504.65,83523.36
2020,POL,SAU,100210,21135.53,404459.81
2020,POL,SAU,220210,2462.62,69345.71
2020,POL,SAU,270310,94378.22,4596894.87
2020,POL,SAU,270610,7875.78,156634.52
2020,POL,SAU,390310,20447.34,8674.41
2020,POL,SAU,390610,1994.49,578.11
2020,POL,SAU,440110,9900.07,6829.75
2020,POL,SAU,520110,2548.4,1802.47
2020,POL,SAU,520610,10528.79,4580.29
2020,POL,SAU,620510,23126.09,13599.27
2020,POL,SAU,640610,4689.0,2543.37
2020,POL,SAU,840110,5293.8,3788.96
2020,POL,SAU,840410,3111.62,1916.28
2020,POL,SAU,840510,4375.08,2201.02
2020,POL,SAU,850310,18750.69,9442.29
2020,POL,SAU,870610,2033.76,1164.04
2020,POL,SAU,900510,1024.17,777.44
2020,POL,SAU,940510,5377.99,3862.0
2020,POL,SWE,10110,4419.07,210278.39
2020,POL,SWE,10410,9132.37,152465.79
2020,POL,SWE,220210,7148.12,200432.18
2020,POL,SWE,260310,14022.41,291511.25
2020,POL,SWE,270310,156128.28,5873348.41
2020,POL,SWE,270610,8456.82,121367.02
2020,POL,SWE,390310,30366.51,24780.94
2020,POL,SWE,390610,1577.68,1027.04
2020,POL,SWE,440110,15241.32,14516.85
2020,POL,SWE,440510,2766.66,1783.18
2020,POL,SWE,520110,11176.63,4934.51
2020,POL,SWE,520410,41924.41,37299.31
2020,POL,SWE,620510,74584.95,21270.34
2020,POL,SWE,640610,3743.72,1959.09
2020,POL,SWE,720510,10769.66,6968.78
2020,POL,SWE,730510,8387.25,5957.19
2020,POL,SWE,730610,67047.03,29848.5
2020,POL,SWE,840110,12656.22,4973.35
2020,POL,SWE,840410,2933.27,2463.02
2020,POL,SWE,840510,4795.73,3299.59
2020,POL,SWE,850310,42426.36,16760.53
2020,POL,SWE,900510,9570.34,3638.75
2020,POL,SWE,940310,6717.0,3206.63
2020,POL,THA,100210,11373.21,285154.53
2020,POL,THA,220210,723.38,14240.55
2020,POL,THA,440110,1690.37,1065.11
2020,POL,THA,440510,742.01,387.94
2020,POL,THA,620510,3690.3,1953.0
2020,POL,THA,720510,816.16,561.86
2020,POL,THA,730310,1643.68,887.27
2020,POL,THA,840410,1664.04,791.71
2020,POL,THA,850310,8066.64,3354.74
2020,POL,THA,900510,2457.96,1645.33
2020,POL,TUR,10110,6267.37,93893.99
2020,POL,TUR,10410,31758.87,483627.35
2020,POL,TUR,100210,79862.88,2003638.02
2020,POL,TUR,100310,854782.53,13197693.07
2020,POL,TUR,220210,7306.39,159983.41
2020,POL,TUR,260310,35639.4,981455.9
2020,POL,TUR,270310,339062.4,7215321.16
2020,POL,TUR,270610,22536.67,1063781.88
2020,POL,TUR,390610,4245.25,1814.49
2020,POL,TUR,440110,25791.74,12948.04
2020,POL,TUR,440510,3876.33,3329.13
2020,POL,TUR,520110,7489.07,2481.57
2020,POL,TUR,520410,41589.41,18528.33
2020,POL,TUR,520610,18270.29,11371.48
2020,POL,TUR,620510,60288.41,19699.1
